hashid,Székhely,Létszám,TEÁOR 08 szerinti teáorszám(ok),Nettó árbevétel (eFt),Üzleti/üzemi eredmény (eFt),Adózott eredmény (eFt),Forgóeszközök (eFt),Követelések (eFt),Pénzeszközök (eFt),Eszközök összesen (eFt),Saját tőke (eFt),Hosszú lejáratú kötelezettségek (eFt),Rövid lejáratú kötelezettségek (eFt),Cégcsoport tag
12c077ce67,"6720 Szeged, Tisza Lajos krt. 88.",364.0,3600,6551208.0,735776,484414,1616411.0,827840.0,646244,2643781.0,1371194,0,792792.0,0
2b9d091420,"1054 Budapest, Vértanúk tere 1. 2. em. 3.",0.0,3320,4679304.0,61173,40678,1551236.0,937614.0,103128,2060750.0,965323,31890,1021348.0,0
3be0d99fb2,"2700 Cegléd, Hold u. 38.",86.0,4531,2413056.0,39248,36710,514857.0,96675.0,92167,718461.0,496099,25671,191666.0,0
32597acdd7,"1086 Budapest, Dankó u. 4-8.",344.0,4761,7681548.0,236610,228941,1148389.0,663187.0,153024,3043087.0,1794460,15480,1146809.0,0
5ddfbb513a,"9970 Szentgotthárd, Hunyadi u. 33",53.0,1391,1225363.14,395118.36,344875.68,685099.26,260827.74,307348.74,1165816.26,649743.299999999,322545.6,190425.96,0
7e915088e2,"8000 Székesfehérvár, Sziget u. 13.",30.0,6810,2913151.0,92572,56522,2013307.0,1422967.0,140039,2059836.0,828833,27000,1203220.0,0
bb46b1da95,"1103 Budapest, Gyömrői út 105.",24.0,4673,1442488.0,107973,100244,411817.0,173740.0,95612,756093.0,358467,5564,342254.0,0
3e0139a42f,"1203 Budapest, Serény u. 4.",88.0,8020,2590075.0,1064508,1064061,4497546.0,369084.0,2068173,6227823.0,6024860,0,161750.0,0
222196ebcd,"8800 Nagykanizsa, Vár út 9.",194.0,2892,2930580.0,-1951074,-2055252,8581798.0,7755687.0,26935,11891776.0,1350792,252944,8796861.0,0
83e7a36f31,"2220 Vecsés, Lőrinczi út 59.",28.0,5229,1645292.0,120771,114333,447121.0,286700.0,160421,993528.0,864303,0,128745.0,0
ce2536bbba,"6055 Felsőlajos, Fő u. 8.",66.0,4632,6515471.0,79292,39641,839533.0,222210.0,558362,1222664.0,667779,120955,401445.0,0
d88ebc4228,"1095 Budapest, Lechner Ödön fasor 7. II. lház. fszt.",132.0,8621,1542770.0,-1060040,-1061767,1341814.0,1072456.0,233541,1455658.0,666246,68479,403345.0,0
8927c5ce41,"4080 Hajdúnánás, Mártírok u. 1. fszt. 2.",4.0,161,1280838.0,212657,200366,470642.0,193919.0,248126,470752.0,383301,0,47413.0,0
3a9d9d1ab2,"1117 Budapest, Aliz u. 1",5.0,4669,2599002.0,370670,342150,709942.0,170222.0,187925,724635.0,490363,0,228719.0,0
d98e9b8474,"1037 Budapest, Bécsi út 85.",0.0,4511,1100546.0,39133,34941,433026.0,238526.0,169520,449501.0,3001,0,446480.0,0
08996a028e,"8132 Lepsény, Rákóczi u. 8.",96.0,1721,2272805.0,195050,190120,641463.0,378550.0,52391,1569605.0,1314563,33069,221855.0,0
5be4f8f3b3,"1119 Budapest, Fehérvári út 79.",127.0,7022,3100344.0,326535,292440,1330689.0,725179.0,602901,1911753.0,1189864,0,511514.0,0
736738b89b,"1065 Budapest, Bajcsy-Zsilinszky út 17. III. em. 10.",41.0,4669,1139832.0,46454,41004,243736.0,76722.0,55695,586044.0,281128,124709,146270.0,0
001d0dde3d,"1035 Budapest, Hunor u. 20/b.",22.0,4120,3487052.0,133944,123453,1172912.0,1018254.0,107955,1219506.0,191283,22161,1002917.0,0
562a727d8e,"1195 Budapest, Jahn Ferenc u. 27. III. em. 9",31.0,4642,1200500.0,24501,20743,330285.0,122967.0,25472,381517.0,66236,19665,294077.0,0
c4f3286524,"2400 Dunaújváros, Petőfi S. u. 63.",64.0,4941,3818028.0,33412,12325,839802.0,781092.0,46878,1907853.0,325646,487502,1094366.0,0
41d58311e1,"2220 Vecsés, Új Ecseri út 2.",81.0,5629,2214254.0,179366,167479,118209.0,100446.0,966,685764.0,361570,99029,224175.0,0
46bdf99178,"2030 Érd, Velencei út 17",8.0,4120,1017985.0,159252,144773,430426.0,273507.0,69813,605010.0,233509,0,371501.0,0
33f487dda2,"8000 Székesfehérvár, Menta u. 1-3",50.0,5229,1066712.0,-40198,-44632,279849.0,231678.0,36485,513921.0,163495,64486,189627.0,0
79e6a247fb,"4481 Nyíregyháza-Sóstóhegy, Kemecsei u. 101",34.0,4673,2146276.0,113761,126286,822222.0,526709.0,7610,1240165.0,764101,65968,396459.0,0
9d55ec0175,"1103 Budapest, Noszlopy u. 30.",21.0,4662,1644845.0,91903,60484,478877.0,259049.0,30630,547703.0,183542,631,323633.0,0
71bad43f2b,"2212 Csévharaszt, Kossuth u. 71.",29.0,4690,1343117.0,44712,27821,816489.0,136970.0,182440,1540096.0,735585,392414,407521.0,0
8ecb50d60c,"1222 Budapest, Fonó u. 5.",55.0,1712,4104392.76,282537.54,262688.58,2518336.8,1479057.66,213686.46,4894009.2,3152883.23999999,1292663.52,436987.26,0
dedbf6dc78,"1039 Budapest, Vera u. 4.",16.0,7912,1336110.0,12633,9842,357325.0,93699.0,16039,395707.0,81065,1537,114132.0,0
77549ed701,"2314 Halásztelek, 3077/1 hr",81.0,4674,6699416.0,487445,514045,2924432.0,589122.0,80786,4062450.0,3038637,122863,619733.0,0
e9cde938a2,"3752 Szendrő, Fő u. 15.",88.0,4711,1247023.0,17439,16663,176936.0,33100.0,47123,299630.0,164305,0,135325.0,0
72b7095df8,"8600 Siófok, Marosi u. 6/b.",52.0,4711|4632,1626184.0,10387,5867,113740.0,58575.0,9969,270337.0,36206,5394,228427.0,0
7c9ba8f66e,"6000 Kecskemét, Kápolna u. 12.",8.0,4638,2968627.0,50513,44329,624967.0,402830.0,187166,645531.0,227055,0,387434.0,0
903f184fd3,"6200 Kiskőrös, Sárkány J. u. 7. 2. ép.",2.0,4639,1695521.0,16737,14916,548055.0,321464.0,226489,548055.0,-2453,0,550129.0,0
3338049229,"6075 Páhi, Vasút u. 34.",27.0,4941,2579133.0,19319,8710,462574.0,347770.0,107236,850890.0,324038,140338,357207.0,0
b170d205e8,"4002 Debrecen, Jégvirág u. 16.",77.0,2573,2211081.0,157678,92638,2410849.0,1496835.0,2542,3450141.0,1452632,492659,1292235.0,0
af6f5714a9,"1103 Budapest, Salamon u. 2. B. ép.",49.0,2361,6109787.0,459988,720732,3878057.0,2560275.0,380737,4721527.0,2518233,7220,2124298.0,0
cf481ba318,"1063 Budapest, Szív u. 33",41.0,4638,1007807.0,209085,180574,478368.0,119599.0,144656,891792.0,515824,263989,88720.0,0
ceb1d6a70b,"3980 Sátoraljaújhely, Bereczki u. 18-28.",417.0,2453,4312234.0,277191,245214,1414212.0,792304.0,5959,4269668.0,1692482,338415,1974630.0,0
2d84c156c5,"4400 Nyíregyháza, Derkovits út 119. A. ép.",106.0,4120,4266746.0,243727,202062,1377841.0,1224178.0,20870,3457625.0,727871,1016631,1645002.0,0
9cc0e8b760,8139 Pélpuszta,46.0,111,2429639.0,1012797,960483,2916551.0,1046991.0,968025,6040070.0,5698848,0,216904.0,0
8cb06d6338,"1103 Budapest, Gyömrői út 108-126.",63.0,2573,1324287.0,-2935,-25645,591688.0,225400.0,19133,940874.0,4327,444204,405055.0,0
9047629242,"1117 Budapest, Budafoki út 56",1.0,899,1416922.0,227611,118792,766195.0,419880.0,346315,6934117.0,1012092,2237334,595332.0,0
48b1e415b5,"2161 Csomád, Kossuth Lajos u. 79.",7.0,4617,1114730.0,20043,17299,47975.0,28244.0,19731,48038.0,27328,0,20410.0,0
d75fe1e13d,"1211 Budapest, Déli u. 16-18",0.0,7311,1252435.0,5145,396,610062.0,606564.0,3459,764469.0,45030,0,664224.0,0
d7dc007c9b,"2534 Tát, Nefelejcs u. 5.",119.0,4941,2881608.0,396405,383982,1055939.0,740748.0,304199,2475702.0,1937351,120238,408531.0,0
031c0ea9f5,"2626 Nagymaros, Csillag utca 4.",5.0,3523,1013780.0,16445,8549,719009.0,702104.0,16905,1017815.0,34863,26613,348683.0,0
0338006d2b,"7561 Nagybajom, Zrinyi u. 5o",238.0,1413,1142949.11999999,10093.98,"2847,02,01",302042.94,8799.88,2329.38,737637.0,464581.899999999,45293.5,227502.78,0
e81a3cc08c,"6000 Kecskemét, 13902 hrsz",48.0,7211,3806854.0,501567,504506,2838251.0,1097600.0,910753,3718610.0,2669266,0,326915.0,0
cd026db46b,"8484 Nagyalásony, Rákóczi F. u. 1/A.",85.0,0142|0141,1422086.0,41180,19331,1031786.0,293892.0,14685,3802721.0,2279462,536831,981834.0,0
44bab228db,"9200 Mosonmagyaróvár, Timföldgyári u. 8.",80.0,9601,1434282.0,142450,120450,334693.0,312793.0,20844,1789123.0,982817,301116,481885.0,0
cb9dd0470e,"3200 Gyöngyös, Sárhegy u. 4.",45.0,1011,3512933.0,98049,113784,1296298.0,372082.0,357153,1701220.0,1457948,112225,107175.0,0
7358b9c0aa,"9200 Mosonmagyaróvár, Határőr u. 14. A. ép.",33.0,4120,3064873.0,157980,138388,621976.0,367645.0,170559,966977.0,423614,36323,432567.0,0
6898698fde,"1033 Budapest, Szőlőkert utca 4. A. ép. 6. em. 601.",2.0,4511,2091855.0,25196,21347,448295.0,281321.0,3107,448295.0,-14999,0,462137.0,0
7097afc608,"6723 Szeged, Sándor u. 9. II. em. 7",3.0,4673,1377557.0,121080,110188,250022.0,117766.0,132256,395474.0,207399,0,60604.0,0
5e54b98144,"5000 Szolnok, Kőrösi u.43.",69.0,7739,3241568.0,79506,120300,2098658.0,1119925.0,316796,2665900.0,1151711,0,1511402.0,0
a07f8b25de,"1051 Budapest, József Attila u. 12",14.0,4647,1180726.0,100953,90469,519750.0,136203.0,226145,746055.0,185113,28379,522438.0,0
c3215098f5,"1164 Budapest, Ostorhegy u. 4.",11.0,3092,4621401.0,115176,-92212,2917017.0,947518.0,23329,3828244.0,1247951,518123,1916492.0,0
d93da5c3f0,"1089 Budapest, Bláthy Ottó u. 9.",15.0,4773,1071387.0,74002,67423,80302.0,20738.0,17736,99167.0,71482,0,26149.0,0
5d638a3cf7,"2120 Dunakeszi, Pallag u. 79.",0.0,4722,1317845.0,56454,50910,169968.0,97749.0,3410,224831.0,54383,1441,166031.0,0
f0d455adae,"1139 Budapest, Lomb u. 31/B",17.0,4690,1315786.0,44423,40578,523648.0,54214.0,102215,757958.0,718695,0,33289.0,0
f67b935187,"1211 Budapest, Csőhegesztő u. 6-16",26.0,2444,1593351.0,23668,3257,563534.0,35272.0,43789,990242.0,37960,359401,581859.0,0
a6ba964f54,"1211 Budapest, Csepel 210035. hr",23.0,5210,1100826.0,275185,249825,590389.0,31217.0,543991,2293418.0,1906927,61852,63766.0,0
e9a22104e9,"8705 Somogyszentpál, 0137 hrsz.",328.0,0,6174856.0,342118,315328,1572051.0,1229435.0,194480,1858830.0,499986,433766,892113.0,0
4ebd07e183,"2310 Szigetszentmiklós, Kardos István u. 1586/1",12.0,4639,1366971.0,43434,38928,204074.0,66498.0,30299,288744.0,152387,17953,118404.0,0
f3724fca0f,"3143 Mátranovák, Szabadság út 51.",117.0,2829,2122123.0,-24386,-28989,920806.0,585917.0,27655,1572750.0,1093213,90263,267076.0,0
be6fa9d90f,"2800 Tatabánya, Szende Lajos u. 1/C földszint 1.",77.0,4120,1579761.0,4957,24772,388873.0,327420.0,61453,501338.0,322885,4964,173221.0,0
375028c08e,"1024 Budapest, Lövőház u. 30",2.0,8299,8978553.0,0,1024702.55999999,9216120.24,1798812.0,5442026.58,10710374.76,1066881.59999999,0,0.0,0
b0eb53e258,"9200 Mosonmagyaróvár, Timföldgyári u. 4/a.",54.0,4634,2215474.0,104491,105229,389569.0,50261.0,139820,773073.0,555564,45618,154116.0,0
6abf194578,"1134 Budapest, Váci út 45. C. ép. VII. lház.",49.0,4675,5719329.0,222208,110305,1938172.0,1052982.0,884160,3084966.0,780774,1500000,345789.0,0
18368ee078,"2800 Tatabánya, Dózsakert u. 63",222.0,210,5407166.0,-48194,-51430,1425935.0,992898.0,251737,4399388.0,2473391,96523,1716790.0,0
efbbdf16a7,"1163 Budapest, Veres Péter út 51.",0.0,4618,2236207.0,1850,1850,60730.0,56730.0,500,64586.0,4100,0,60236.0,0
cc022b4b35,"9700 Szombathely, Csaba utca 12.",0.0,4634|4674,1710418.0,433,395,416755.0,109967.0,97664,416917.0,3406,0,413511.0,0
87e2d777b0,"1106 Budapest, Jászberényi út 57.",34.0,4674,4738564.0,230675,216519,1889174.0,1076256.0,184345,1964262.0,667080,618488,671823.0,0
e77b7742de,"1162 Budapest, Állás utca 18.",1.0,7311,2213058.0,1654,1359,926364.0,686481.0,239883,1101262.0,11739,0,995634.0,0
eed2ba70b6,"1151 Budapest, Visonta u. 1.",,4677,6445060.0,-145881,-112802,105289.0,99677.0,5612,107031.0,-138194,0,244434.0,0
c28bd6e3eb,"2321 Szigetbecse, Balassi tér 6.",15.0,4673,1006883.0,52327,50600,293433.0,64226.0,19595,360779.0,199403,0,161023.0,0
47837f8aec,"1163 Budapest, Veress Péter út 51.",,2822,2807778.0,6121,3991,51969.0,10940.0,7091,52486.0,6991,0,45412.0,0
86491092c4,"2045 Törökbálint, Torbágy u. 15/a.",29.0,4646|4773,4938468.0,199919,183593,1669647.0,1233736.0,902,1926485.0,1162447,0,712968.0,0
7429e97267,"1114 Budapest, Bartók Béla u. 1. 3.em. 15.a.",14.0,4511,1661945.0,66074,60018,316312.0,23995.0,5048,580923.0,147174,60808,372651.0,0
09254ed6e5,"8000 Székesfehérvár, Zsurló utca 15.",17.0,4646,1818989.0,102287,86234,752661.0,598272.0,50003,1727763.0,775123,0,568561.0,0
f5860f352f,"9027 Győr, Puskás Tivadar u. 4.",53.0,4321,1303872.0,144556,98885,1475610.0,373228.0,217807,1572890.0,555574,0,192462.0,0
9b06c22171,"1201 Budapest, Köztemető u. 29.",19.0,1392,1363256.0,37053,31507,217796.0,88582.0,15385,423503.0,186220,58361,178604.0,0
8279a704c1,"6000 Kecskemét, Mindszenti krt. 55.",60.0,4661,6760172.0,211195,215388,3208462.0,597024.0,255336,3416560.0,1133593,385000,1897967.0,0
b17a1e1d45,"1124 Budapest, Csörsz u. 45",4.0,4612,3320793.84,1221608.7,882531,4915852.5,0.0,209639.82,4967256.06,4341433.2,0,210878.46,0
32b2911451,"3300 Eger, Kossuth L u. 6/A",34.0,4120,1472813.0,75977,70285,842974.0,271465.0,551138,902849.0,329240,0,531951.0,0
33e6884c93,"6800 Hódmezővásárhely, Mátyás u. 8.",46.0,161,2655636.0,28384,25270,731845.0,270025.0,98437,1097736.0,993371,0,85161.0,0
48fee5d778,"2220 Vecsés, Hertz u. 2.",79.0,7711,5498329.0,368420,274063,1765379.0,826564.0,933815,4446779.0,1704391,131669,2480612.0,0
b7b3447d22,"2600 Vác, Gödöllői út 16/14",8.0,4674,2452716.0,310451,260936,693364.0,181057.0,275116,1191516.0,900644,0,265725.0,0
33391eb7fa,"1138 Budapest, Népfürdő u. 22. B. ép. 13. em.",2.0,6110,2184211.0,23403,5986,645705.0,497198.0,148507,1467739.0,354470,586725,365306.0,0
9a5e6768ad,"1133 Budapest, Kárpát u. 21.",0.0,4519,4155446.0,-42704,-54469,2007817.0,1003038.0,118432,2174094.0,10569,0,2150911.0,0
6e8538ad92,"7030 Paks, Vasut u. 2.",77.0,4120,1479698.0,20827,16427,595030.0,507386.0,2863,1043392.0,628134,14400,385785.0,0
9bf04f292f,"6800 Hódmezővásárhely, Makói út 39.",42.0,4675,6531627.0,278835,238241,1660667.0,358091.0,36219,2709147.0,1010058,278762,1401441.0,0
334a3c3807,"1091 Budapest, Üllői út 129.",185.0,9319,2526992.0,92430,75723,679220.0,491135.0,188085,3242709.0,311433,100071,1717241.0,0
83f8f9c325,"1211 Budapest, Acélcső u. 1-13.",163.0,2312,1614784.0,20324,6470,794678.0,354038.0,64208,2325954.0,1059105,54573,925204.0,0
681ea86e0b,"6000 Kecskemét, Daimler út 1. 310. ép.",47.0,4531,1956677.0,818244,740929,2101916.0,379458.0,1607777,2822978.0,2650288,0,143269.0,0
e576d9c1df,"5085 Rákóczifalva, Szent László király út 106",53.0,1011,2185950.0,46697,42517,286220.0,170475.0,72514,685044.0,346750,76514,178922.0,0
5f94487f88,"5000 Szolnok, József A.u.85.",85.0,6810,1691050.0,114742,110740,1159731.0,516583.0,548762,1954422.0,978395,0,874236.0,0
0efb9784cb,"1034 Budapest, III. kerület, Bécsi út 125. 1. em. 5",139.0,146,3420102.0,127814,102984,2594697.0,746250.0,160484,4820762.0,2045503,579536,2195197.0,0
1174a34171,"7100 Szekszárd, Tartsay u. 30.",44.0,4120,2098347.0,56963,36654,899948.0,315079.0,59873,1522242.0,670017,171314,680911.0,0
5442bbeed9,"6600 Szentes, Ipartelepi út 59.",39.0,4120,1594325.0,92215,81229,612277.0,311543.0,6191,1371407.0,643955,89103,565453.0,0
d544d51d19,"4031 Debrecen, Határ út 1/C.",163.0,3030,5020428.0,1008199,896898,2513705.0,1267156.0,227044,3662205.0,2662916,0,925214.0,0
491f6a4413,"1065 Budapest, Révay u. 6. fszt. 7",20.0,4632,2117429.0,1341,-2693,305754.0,145118.0,11603,376485.0,23211,4645,348629.0,0
4d77fb4b19,"2053  Herceghalom, Zsámbéki út 16.",17.0,4673,3671377.0,145273,126781,1249459.0,1232313.0,17146,1251494.0,129441,10676,1111299.0,0
fecab56440,"1115 Budapest, Bartók Béla út 105-113.",62.0,4690,3255734.0,324517,317742,2405470.0,1419804.0,641345,2943292.0,2791680,0,61027.0,0
d66c22e5fb,"2092 Budakeszi, Budaörsi utca 2749/2.",13.0,4643,1409967.0,151136,123339,589299.0,189115.0,7796,610235.0,314633,0,241456.0,0
cde5576fcc,"2360 Gyál, Kőrösi út 190.",330.0,3600,5363561.0,34351,19565,2869455.0,1501715.0,1089124,14632812.0,582313,11513712,1364931.0,0
aeed4f0b5d,"9900 Körmend, Bajcsy-Zsilinszky u. 5.",39.0,4730,5311753.0,228528,222763,969707.0,219369.0,323099,1513539.0,1408094,0,48884.0,0
8cd52ec784,"1143 Budapest, Stefánia út 109. 1. em. 3.",18.0,4120,2187973.0,352495,348219,1032937.0,695600.0,38236,2233987.0,1711805,39132,481840.0,0
38a2c1bddb,"2030 Érd, Göncölszekér utca 1.",69.0,4511,3365939.0,37272,21294,859607.0,274578.0,12048,1305075.0,775399,0,517787.0,0
8675706413,"1139 Budapest, Váci út 91.",9.0,7733,3572598.0,-90549,-104449,326896.0,241055.0,85822,335013.0,51773,0,76253.0,0
e4931f782a,"4100 Berettyóújfalu, Bajcsy-Zsilinszky út 10",155.0,1413,1950731.0,130258,101328,518749.0,234956.0,28,641111.0,421045,3158,174064.0,0
f89091e52c,"4244 Újfehértó, Széchenyi u. 19",49.0,1089,1665728.0,45327,34813,369586.0,166584.0,44964,653418.0,234754,50723,354683.0,0
355a2c39f4,"6321 Újsolt, Rákóczi u. 9.",212.0,7820,1945718.0,24095,21951,274230.0,232075.0,42079,274967.0,39002,0,235965.0,0
d7292fd92d,"1222 Budapest, Nagytétényi út 72.",9.0,4676,1224816.0,180401,172835,494449.0,148941.0,233365,497737.0,427992,0,64169.0,0
aaa9095782,"2365 Inárcs, Széchenyi u. 14.",10.0,4730,1328742.0,2538,-2130,137233.0,122436.0,4171,255422.0,107793,46639,85897.0,0
32e3330b0c,"1138 Budapest, Népfürdő utca 22. B. ép. 13. em.",1.0,4690,1956216.15,325475.01,0,371305.62,403671.87,933183.72,371305.62,371305.62,0,0.0,0
117fcf8fee,"9027 Győr, Gesztenyefa út 3.",90.0,4652,5815359.0,613129,542145,3295850.0,1545547.0,14891,4763572.0,2025394,822601,1854758.0,0
146a58f9b0,"1097 Budapest, Gubacsi út 6",10.0,4651,1674880.0,105680,65784,366193.0,219108.0,123454,378286.0,205020,0,168037.0,0
e08dc2135d,"1117 Budapest, Budafoki út 91-93. IP West Irodaház. ép. 6. em.",3.0,4651,1153890.0,43289,37815,457833.0,457833.0,0,486524.0,181802,0,271853.0,0
68248f2fe4,"1095 Budapest, Soroksári út 160.",45.0,4639,7008818.0,456729,424898,1948449.0,1193713.0,144782,2051070.0,999893,0,1038410.0,0
fbac2fab8a,"7100  Szekszárd, Sárvíz u. 4.",63.0,3530,1265511.0,192847,175594,515357.0,236593.0,278764,767154.0,518722,0,246809.0,0
ebcde5acfa,"9027 Győr, Tibormajori u. 9.",86.0,2932,2183650.0,151574,134213,668790.0,398618.0,109651,994027.0,660663,39698,254654.0,0
8ca67b563a,"6400 Kiskunhalas, Vörösmarty u. 96",13.0,4399,1411935.0,83694,73894,574218.0,462030.0,67299,604893.0,261142,0,329073.0,0
70f381f764,"1138  Budapest, Népfürdő u. 24-26.",,6492,1691325.0,241489,224174,1526247.0,-1.0,0,88562077.0,6389230,73375764,8127130.0,0
9c2907333d,"5540 Szarvas, III. külkerület 223.",31.0,111,1002841.0,35060,33968,869234.0,36582.0,587268,1387349.0,1277198,0,109161.0,0
e3e00ec4db,"2440 Százhalombatta, Olajmunkás u. 2",3.0,5210,3595406.0,1173095,1070454,1132067.0,1130756.0,1311,1472173.0,1102854,0,364236.0,0
e4a1ae8427,"8400 Ajka, Móra F. u. 26.",41.0,3530,1322360.0,23866,18756,367460.0,340875.0,7347,805433.0,385684,0,328135.0,0
db35859f67,"1016 Budapest, Hegyalja út 5. 2. em. 9.",0.0,4619,1270444.0,-12492,-15033,459093.0,250616.0,208477,459093.0,-12062,0,471155.0,0
00b0bf7d9e,"6765 Csengele, Kiskunmajsai út 125.",34.0,113,1138332.0,10344,4909,205715.0,34643.0,141063,501593.0,500116,0,1077.0,0
fe3a4963eb,"8000 Székesfehérvár, Gellért újsor 12.",240.0,9601,5503855.0,815738,768993,1326382.0,1055614.0,152506,3375556.0,2561084,0,717510.0,0
d3fb4cfac0,"8648 Balatonkeresztúr, Iskola u. 60-64.",21.0,4511,1026723.0,8896,3606,299928.0,24950.0,1643,380776.0,122739,0,254556.0,0
1ddf5af737,"1095 Budapest, Soroksári út 160.",52.0,4511,6701320.0,218719,161113,1091589.0,349362.0,10522,2582642.0,436201,0,1915720.0,0
88adfca50d,"2337 Délegyháza, 61/36.",213.0,4211|4519,3184269.0,194381,178343,743419.0,668852.0,74567,1764228.0,396047,391322,950552.0,0
f4ee6fbbb5,"8300 Tapolca, Apponyi Albert u. 25.",77.0,4941,2335386.0,88780,77973,633367.0,502521.0,83845,1225764.0,502449,396405,326646.0,0
1c9f1dba74,"1037  Budapest, Seregély u. 3-5. ",5.0,5911,1063562.0,110976,305318,1611381.0,927889.0,483492,2426587.0,430115,194531,1201332.0,0
e8e528deab,"1044 Budapest, Ezred u. 12-14.",9.0,8299,2096500.0,68431,48710,747465.0,354858.0,355897,1398806.0,237876,558637,550745.0,0
ad412091d9,"8798 Zalabér, 3096/12. hr",62.0,3811,1113712.0,82891,42377,723945.0,257156.0,457926,901795.0,358272,0,335492.0,0
27dd089800,"1037 Budapest, Bécsi út 314. D. ép. fszt. 9.",6.0,4312,1023642.0,162821,158148,475149.0,449308.0,25841,580742.0,343590,1109,233560.0,0
319f6a7c7a,"6760 Kistelek, Vaspálya u. 2.",54.0,1051,1463099.0,69008,64131,662736.0,190564.0,227042,1278448.0,1161705,0,116222.0,0
a1d3a7c4a8,"6728 Szeged, Fonógyári út 8.",1.0,4742,1803892.0,121102,110506,30393.0,26540.0,3853,175208.0,120992,42000,11908.0,0
f3e6e963b4,"1092 Budapest, Köztelek utca 6.",0.0,6810,1023818.0,518364,408574,338066.0,19795.0,316564,5640977.0,2730460,2741594,121726.0,0
1a85298fc3,"9700 Szombathely, Csaba u. 7.",34.0,4511,2354287.0,63850,49274,853390.0,200231.0,105457,1745014.0,756590,69850,905929.0,0
9a84db7d11,8060 Mór 4096/41. hr ép.,377.0,2932,7478393.0,18105,9397,2324115.0,960227.0,95606,5202184.0,1260110,1150831,2278450.0,0
a7c0977844,"3527 Miskolc, Sajószigeti u. 5.",292.0,9601,2036119.0,6172,10021,718261.0,680666.0,17636,1366295.0,659042,4756,667170.0,0
2454bb7ebe,"1095 Budapest, Máriássy u. 7",22.0,7112,1031092.0,419775,381767,578690.0,521623.0,45198,672152.0,449640,1368,148942.0,0
e17b33cb06,"9200 Mosonmagyaróvár, Mosonszentjánosi u. 1.",79.0,3291,1449536.0,-66882,-70639,517486.0,95808.0,18018,596831.0,333195,14887,243797.0,0
e5c948c2c6,"1103 Budapest, Gyömrői út 120.",179.0,2732,1390379.0,47374,29601,321312.0,292489.0,26132,751480.0,177290,80687,328692.0,0
b1935d91d4,"1138 Budapest, Népfürdő u. 22. (Duna Towe. ép",58.0,5210,1368485.0,84426,109637,494883.0,492576.0,2307,5151004.0,3932380,0,163432.0,0
ac52b4777a,"1113 Budapest, Dorottya Udvar, Bocskai út 134-146. E. ép.",10.0,4774,1212143.0,71268,63528,584158.0,166254.0,384895,614710.0,283749,0,290227.0,0
c5abc54a73,"1118 Budapest, Sasadi út 63.",39.0,2599,2449579.0,1286065,1174097,2707656.0,1671659.0,893831,3048990.0,2669679,0,378981.0,0
b5e380764d,"6000 Kecskemét, Katona József u. 10.",31.0,6110,1060462.0,166751,152393,838393.0,789371.0,45865,7522368.0,775550,697096,1963719.0,0
e2448e07bd,"3394 Egerszalók, Rákóczi u. 8.",63.0,3299,1133974.0,87220,99858,2594628.0,2208746.0,3053,2848408.0,1267401,109596,1467482.0,0
7df83bc5d0,"4440 Tiszavasvári, Kabay János u. 29.",442.0,2120,5561265.34,-2368461.82,-404535.66,11015120.3799999,3010853.06,435335.24,148543527.32,97464623.86,48682230.26,976010.22,0
8ff9f46c3a,"1054 Budapest, Bajcsy-Zsilinszky út 66. 3. em. 18.",0.0,6420,3449814.0,36350,31627,895562.0,274322.0,31974,949945.0,33984,549814,197899.0,0
afb5ae839c,"8060 Mór, Wekerle S u. 34/A.",69.0,4711,1685598.0,24592,22196,186928.0,105691.0,12087,262595.0,113808,2927,136280.0,0
7ce85b383e,"1055 Budapest, Szent István körút 21. fszt. 2.",0.0,4619,4669458.0,5182,4755,17095.0,8988.0,2085,22213.0,9739,4302,8172.0,0
d218030450,"2541 Lábatlan, hr: 1605/2.",20.0,4211,2212199.0,206686,175847,275449.0,218324.0,17869,1105084.0,666150,0,438454.0,0
07a9f90790,"4234 Szakoly, külterület hrsz. 0296/10.",54.0,3511,4571246.0,102063,-69905,75771.0,22988.0,489,8891571.0,1352388,4326034,540026.0,0
b1971139ad,"1225 Budapest, Campona u. 1.",302.0,5229,6760185.0,311040,252577,1220327.0,1058812.0,151336,1552131.0,509646,0,852440.0,0
836ed505a6,"8321 Uzsa, Lázhegy út 1.",52.0,811,3026659.0,1348363,1229056,1502897.0,557372.0,459899,2523599.0,2191213,0,95886.0,0
